codigo_ibge,tipo,nome_ente,uf,regiao,status,status_grupo
4218251,municipio,Timbó Grande,SC,Sul,em_cadastramento,em_processo
4218301,municipio,Três Barras,SC,Sul,em_analise,em_processo
4218350,municipio,Treviso,SC,Sul,nao_iniciado,nao_iniciado
4218400,municipio,Treze de Maio,SC,Sul,nao_iniciado,nao_iniciado
4218509,municipio,Treze Tílias,SC,Sul,em_analise,em_processo
4218608,municipio,Trombudo Central,SC,Sul,nao_iniciado,nao_iniciado
4218707,municipio,Tubarão,SC,Sul,em_analise,em_processo
4218756,municipio,Tunápolis,SC,Sul,nao_iniciado,nao_iniciado
4218806,municipio,Turvo,SC,Sul,nao_iniciado,nao_iniciado
4218855,municipio,União do Oeste,SC,Sul,nao_iniciado,nao_iniciado
4218905,municipio,Urubici,SC,Sul,nao_iniciado,nao_iniciado
4218954,municipio,Urupema,SC,Sul,nao_iniciado,nao_iniciado
4219002,municipio,Urussanga,SC,Sul,em_analise,em_processo
4219101,municipio,Vargeão,SC,Sul,em_analise,em_processo
4219150,municipio,Vargem,SC,Sul,nao_iniciado,nao_iniciado
4219176,municipio,Vargem Bonita,SC,Sul,nao_iniciado,nao_iniciado
4219200,municipio,Vidal Ramos,SC,Sul,em_analise,em_processo
4219309,municipio,Videira,SC,Sul,nao_iniciado,nao_iniciado
4219358,municipio,Vitor Meireles,SC,Sul,nao_iniciado,nao_iniciado
4219408,municipio,Witmarsum,SC,Sul,nao_iniciado,nao_iniciado
4219507,municipio,Xanxerê,SC,Sul,nao_iniciado,nao_iniciado
4219606,municipio,Xavantina,SC,Sul,nao_iniciado,nao_iniciado
4219705,municipio,Xaxim,SC,Sul,nao_iniciado,nao_iniciado
4219853,municipio,Zortéa,SC,Sul,nao_iniciado,nao_iniciado
28,estado,Sergipe,SE,Nordeste,em_analise,em_processo
2800100,municipio,Amparo do São Francisco,SE,Nordeste,nao_iniciado,nao_iniciado
2800209,municipio,Aquidabã,SE,Nordeste,em_cadastramento,em_processo
2800308,municipio,Aracaju,SE,Nordeste,em_analise,em_processo
2800407,municipio,Arauá,SE,Nordeste,em_analise,em_processo
2800506,municipio,Areia Branca,SE,Nordeste,em_analise,em_processo
2800605,municipio,Barra dos Coqueiros,SE,Nordeste,nao_iniciado,nao_iniciado
2800670,municipio,Boquim,SE,Nordeste,em_analise,em_processo
2800704,municipio,Brejo Grande,SE,Nordeste,nao_iniciado,nao_iniciado
2801009,municipio,Campo do Brito,SE,Nordeste,em_cadastramento,em_processo
2801108,municipio,Canhoba,SE,Nordeste,em_analise,em_processo
2801207,municipio,Canindé de São Francisco,SE,Nordeste,em_analise,em_processo
2801306,municipio,Capela,SE,Nordeste,em_cadastramento,em_processo
2801405,municipio,Carira,SE,Nordeste,em_analise,em_processo
2801504,municipio,Carmópolis,SE,Nordeste,em_analise,em_processo
2801603,municipio,Cedro de São João,SE,Nordeste,em_analise,em_processo
2801702,municipio,Cristinápolis,SE,Nordeste,em_analise,em_processo
2801900,municipio,Cumbe,SE,Nordeste,nao_iniciado,nao_iniciado
2802007,municipio,Divina Pastora,SE,Nordeste,em_analise,em_processo
2802106,municipio,Estância,SE,Nordeste,nao_iniciado,nao_iniciado
2802205,municipio,Feira Nova,SE,Nordeste,nao_iniciado,nao_iniciado
2802304,municipio,Frei Paulo,SE,Nordeste,em_cadastramento,em_processo
2802403,municipio,Gararu,SE,Nordeste,em_analise,em_processo
2802502,municipio,General Maynard,SE,Nordeste,nao_iniciado,nao_iniciado
2802601,municipio,Graccho Cardoso,SE,Nordeste,em_analise,em_processo
2802700,municipio,Ilha das Flores,SE,Nordeste,em_cadastramento,em_processo
2802809,municipio,Indiaroba,SE,Nordeste,nao_iniciado,nao_iniciado
2802908,municipio,Itabaiana,SE,Nordeste,em_analise,em_processo
2803005,municipio,Itabaianinha,SE,Nordeste,em_analise,em_processo
2803104,municipio,Itabi,SE,Nordeste,em_analise,em_processo
2803203,municipio,Itaporanga d'Ajuda,SE,Nordeste,em_analise,em_processo
2803302,municipio,Japaratuba,SE,Nordeste,em_analise,em_processo
2803401,municipio,Japoatã,SE,Nordeste,em_cadastramento,em_processo
2803500,municipio,Lagarto,SE,Nordeste,em_analise,em_processo
2803609,municipio,Laranjeiras,SE,Nordeste,em_analise,em_processo
2803708,municipio,Macambira,SE,Nordeste,em_analise,em_processo
2803807,municipio,Malhada dos Bois,SE,Nordeste,em_analise,em_processo
2803906,municipio,Malhador,SE,Nordeste,nao_iniciado,nao_iniciado
2804003,municipio,Maruim,SE,Nordeste,em_analise,em_processo
2804102,municipio,Moita Bonita,SE,Nordeste,em_analise,em_processo
2804201,municipio,Monte Alegre de Sergipe,SE,Nordeste,nao_iniciado,nao_iniciado
2804300,municipio,Muribeca,SE,Nordeste,em_analise,em_processo
2804409,municipio,Neópolis,SE,Nordeste,nao_iniciado,nao_iniciado
2804458,municipio,Nossa Senhora Aparecida,SE,Nordeste,em_analise,em_processo
2804508,municipio,Nossa Senhora da Glória,SE,Nordeste,em_analise,em_processo
2804607,municipio,Nossa Senhora das Dores,SE,Nordeste,em_analise,em_processo
2804706,municipio,Nossa Senhora de Lourdes,SE,Nordeste,em_analise,em_processo
2804805,municipio,Nossa Senhora do Socorro,SE,Nordeste,em_analise,em_processo
2804904,municipio,Pacatuba,SE,Nordeste,nao_iniciado,nao_iniciado
2805000,municipio,Pedra Mole,SE,Nordeste,em_cadastramento,em_processo
2805109,municipio,Pedrinhas,SE,Nordeste,em_analise,em_processo
2805208,municipio,Pinhão,SE,Nordeste,nao_iniciado,nao_iniciado
2805307,municipio,Pirambu,SE,Nordeste,em_analise,em_processo
2805406,municipio,Poço Redondo,SE,Nordeste,nao_iniciado,nao_iniciado
2805505,municipio,Poço Verde,SE,Nordeste,nao_iniciado,nao_iniciado
2805604,municipio,Porto da Folha,SE,Nordeste,nao_iniciado,nao_iniciado
2805703,municipio,Propriá,SE,Nordeste,em_analise,em_processo
2805802,municipio,Riachão do Dantas,SE,Nordeste,em_analise,em_processo
2805901,municipio,Riachuelo,SE,Nordeste,nao_iniciado,nao_iniciado
2806008,municipio,Ribeirópolis,SE,Nordeste,em_analise,em_processo
2806107,municipio,Rosário do Catete,SE,Nordeste,em_analise,em_processo
2806206,municipio,Salgado,SE,Nordeste,em_analise,em_processo
2806305,municipio,Santa Luzia do Itanhy,SE,Nordeste,em_cadastramento,em_processo
2806404,municipio,Santana do São Francisco,SE,Nordeste,nao_iniciado,nao_iniciado
2806503,municipio,Santa Rosa de Lima,SE,Nordeste,em_cadastramento,em_processo
2806602,municipio,Santo Amaro das Brotas,SE,Nordeste,nao_iniciado,nao_iniciado
2806701,municipio,São Cristóvão,SE,Nordeste,em_analise,em_processo
2806800,municipio,São Domingos,SE,Nordeste,em_analise,em_processo
2806909,municipio,São Francisco,SE,Nordeste,em_analise,em_processo
2807006,municipio,São Miguel do Aleixo,SE,Nordeste,em_analise,em_processo
2807105,municipio,Simão Dias,SE,Nordeste,em_analise,em_processo
2807204,municipio,Siriri,SE,Nordeste,em_analise,em_processo
2807303,municipio,Telha,SE,Nordeste,em_cadastramento,em_processo
2807402,municipio,Tobias Barreto,SE,Nordeste,em_analise,em_processo
2807501,municipio,Tomar do Geru,SE,Nordeste,em_cadastramento,em_processo
2807600,municipio,Umbaúba,SE,Nordeste,em_analise,em_processo
35,estado,São Paulo,SP,Sudeste,em_analise,em_processo
3500105,municipio,Adamantina,SP,Sudeste,nao_iniciado,nao_iniciado
3500204,municipio,Adolfo,SP,Sudeste,em_analise,em_processo
3500303,municipio,Aguaí,SP,Sudeste,em_analise,em_processo
3500402,municipio,Águas da Prata,SP,Sudeste,nao_iniciado,nao_iniciado
3500501,municipio,Águas de Lindóia,SP,Sudeste,nao_iniciado,nao_iniciado
3500550,municipio,Águas de Santa Bárbara,SP,Sudeste,em_analise,em_processo
3500600,municipio,Águas de São Pedro,SP,Sudeste,nao_iniciado,nao_iniciado
3500709,municipio,Agudos,SP,Sudeste,em_analise,em_processo
3500758,municipio,Alambari,SP,Sudeste,nao_iniciado,nao_iniciado
3500808,municipio,Alfredo Marcondes,SP,Sudeste,nao_iniciado,nao_iniciado
3500907,municipio,Altair,SP,Sudeste,em_analise,em_processo
3501004,municipio,Altinópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3501103,municipio,Alto Alegre,SP,Sudeste,nao_iniciado,nao_iniciado
3501152,municipio,Alumínio,SP,Sudeste,nao_iniciado,nao_iniciado
3501202,municipio,Álvares Florence,SP,Sudeste,nao_iniciado,nao_iniciado
3501301,municipio,Álvares Machado,SP,Sudeste,nao_iniciado,nao_iniciado
3501400,municipio,Álvaro de Carvalho,SP,Sudeste,nao_iniciado,nao_iniciado
3501509,municipio,Alvinlândia,SP,Sudeste,nao_iniciado,nao_iniciado
3501608,municipio,Americana,SP,Sudeste,nao_iniciado,nao_iniciado
3501707,municipio,Américo Brasiliense,SP,Sudeste,em_analise,em_processo
3501806,municipio,Américo de Campos,SP,Sudeste,em_analise,em_processo
3501905,municipio,Amparo,SP,Sudeste,em_analise,em_processo
3502002,municipio,Analândia,SP,Sudeste,em_analise,em_processo
3502101,municipio,Andradina,SP,Sudeste,em_cadastramento,em_processo
3502200,municipio,Angatuba,SP,Sudeste,em_analise,em_processo
3502309,municipio,Anhembi,SP,Sudeste,em_analise,em_processo
3502408,municipio,Anhumas,SP,Sudeste,nao_iniciado,nao_iniciado
3502507,municipio,Aparecida,SP,Sudeste,nao_iniciado,nao_iniciado
3502606,municipio,Aparecida d'Oeste,SP,Sudeste,nao_iniciado,nao_iniciado
3502705,municipio,Apiaí,SP,Sudeste,nao_iniciado,nao_iniciado
3502754,municipio,Araçariguama,SP,Sudeste,nao_iniciado,nao_iniciado
3502804,municipio,Araçatuba,SP,Sudeste,em_analise,em_processo
3502903,municipio,Araçoiaba da Serra,SP,Sudeste,nao_iniciado,nao_iniciado
3503000,municipio,Aramina,SP,Sudeste,em_analise,em_processo
3503109,municipio,Arandu,SP,Sudeste,nao_iniciado,nao_iniciado
3503158,municipio,Arapeí,SP,Sudeste,nao_iniciado,nao_iniciado
3503208,municipio,Araraquara,SP,Sudeste,em_analise,em_processo
3503307,municipio,Araras,SP,Sudeste,em_analise,em_processo
3503356,municipio,Arco-Íris,SP,Sudeste,nao_iniciado,nao_iniciado
3503406,municipio,Arealva,SP,Sudeste,em_analise,em_processo
3503505,municipio,Areias,SP,Sudeste,nao_iniciado,nao_iniciado
3503604,municipio,Areiópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3503703,municipio,Ariranha,SP,Sudeste,nao_iniciado,nao_iniciado
3503802,municipio,Artur Nogueira,SP,Sudeste,nao_iniciado,nao_iniciado
3503901,municipio,Arujá,SP,Sudeste,em_analise,em_processo
3503950,municipio,Aspásia,SP,Sudeste,nao_iniciado,nao_iniciado
3504008,municipio,Assis,SP,Sudeste,em_cadastramento,em_processo
3504107,municipio,Atibaia,SP,Sudeste,em_analise,em_processo
3504206,municipio,Auriflama,SP,Sudeste,nao_iniciado,nao_iniciado
3504305,municipio,Avaí,SP,Sudeste,nao_iniciado,nao_iniciado
3504404,municipio,Avanhandava,SP,Sudeste,em_analise,em_processo
3504503,municipio,Avaré,SP,Sudeste,nao_iniciado,nao_iniciado
3504602,municipio,Bady Bassitt,SP,Sudeste,em_analise,em_processo
3504701,municipio,Balbinos,SP,Sudeste,em_analise,em_processo
3504800,municipio,Bálsamo,SP,Sudeste,nao_iniciado,nao_iniciado
3504909,municipio,Bananal,SP,Sudeste,nao_iniciado,nao_iniciado
3505005,municipio,Barão de Antonina,SP,Sudeste,nao_iniciado,nao_iniciado
3505104,municipio,Barbosa,SP,Sudeste,em_analise,em_processo
3505203,municipio,Bariri,SP,Sudeste,nao_iniciado,nao_iniciado
3505302,municipio,Barra Bonita,SP,Sudeste,nao_iniciado,nao_iniciado
3505351,municipio,Barra do Chapéu,SP,Sudeste,nao_iniciado,nao_iniciado
3505401,municipio,Barra do Turvo,SP,Sudeste,nao_iniciado,nao_iniciado
3505500,municipio,Barretos,SP,Sudeste,em_analise,em_processo
3505609,municipio,Barrinha,SP,Sudeste,nao_iniciado,nao_iniciado
3505708,municipio,Barueri,SP,Sudeste,em_analise,em_processo
3505807,municipio,Bastos,SP,Sudeste,nao_iniciado,nao_iniciado
3505906,municipio,Batatais,SP,Sudeste,em_analise,em_processo
3506003,municipio,Bauru,SP,Sudeste,em_analise,em_processo
3506102,municipio,Bebedouro,SP,Sudeste,em_analise,em_processo
3506201,municipio,Bento de Abreu,SP,Sudeste,em_analise,em_processo
3506300,municipio,Bernardino de Campos,SP,Sudeste,nao_iniciado,nao_iniciado
3506359,municipio,Bertioga,SP,Sudeste,nao_iniciado,nao_iniciado
3506409,municipio,Bilac,SP,Sudeste,nao_iniciado,nao_iniciado
3506508,municipio,Birigui,SP,Sudeste,nao_iniciado,nao_iniciado
3506607,municipio,Biritiba Mirim,SP,Sudeste,nao_iniciado,nao_iniciado
3506706,municipio,Boa Esperança do Sul,SP,Sudeste,nao_iniciado,nao_iniciado
3506805,municipio,Bocaina,SP,Sudeste,nao_iniciado,nao_iniciado
3506904,municipio,Bofete,SP,Sudeste,em_analise,em_processo
3507001,municipio,Boituva,SP,Sudeste,em_analise,em_processo
3507100,municipio,Bom Jesus dos Perdões,SP,Sudeste,nao_iniciado,nao_iniciado
3507159,municipio,Bom Sucesso de Itararé,SP,Sudeste,nao_iniciado,nao_iniciado
3507209,municipio,Borá,SP,Sudeste,nao_iniciado,nao_iniciado
3507308,municipio,Boracéia,SP,Sudeste,nao_iniciado,nao_iniciado
3507407,municipio,Borborema,SP,Sudeste,em_cadastramento,em_processo
3507456,municipio,Borebi,SP,Sudeste,em_analise,em_processo
3507506,municipio,Botucatu,SP,Sudeste,nao_iniciado,nao_iniciado
3507605,municipio,Bragança Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3507704,municipio,Braúna,SP,Sudeste,nao_iniciado,nao_iniciado
3507753,municipio,Brejo Alegre,SP,Sudeste,nao_iniciado,nao_iniciado
3507803,municipio,Brodowski,SP,Sudeste,em_analise,em_processo
3507902,municipio,Brotas,SP,Sudeste,nao_iniciado,nao_iniciado
3508009,municipio,Buri,SP,Sudeste,em_analise,em_processo
3508108,municipio,Buritama,SP,Sudeste,nao_iniciado,nao_iniciado
3508207,municipio,Buritizal,SP,Sudeste,nao_iniciado,nao_iniciado
3508306,municipio,Cabrália Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3508405,municipio,Cabreúva,SP,Sudeste,nao_iniciado,nao_iniciado
3508504,municipio,Caçapava,SP,Sudeste,nao_iniciado,nao_iniciado
3508603,municipio,Cachoeira Paulista,SP,Sudeste,em_analise,em_processo
3508702,municipio,Caconde,SP,Sudeste,em_analise,em_processo
3508801,municipio,Cafelândia,SP,Sudeste,em_analise,em_processo
3508900,municipio,Caiabu,SP,Sudeste,nao_iniciado,nao_iniciado
3509007,municipio,Caieiras,SP,Sudeste,nao_iniciado,nao_iniciado
3509106,municipio,Caiuá,SP,Sudeste,nao_iniciado,nao_iniciado
3509205,municipio,Cajamar,SP,Sudeste,em_cadastramento,em_processo
3509254,municipio,Cajati,SP,Sudeste,nao_iniciado,nao_iniciado
3509304,municipio,Cajobi,SP,Sudeste,nao_iniciado,nao_iniciado
3509403,municipio,Cajuru,SP,Sudeste,em_analise,em_processo
3509452,municipio,Campina do Monte Alegre,SP,Sudeste,em_analise,em_processo
3509502,municipio,Campinas,SP,Sudeste,nao_iniciado,nao_iniciado
3509601,municipio,Campo Limpo Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3509700,municipio,Campos do Jordão,SP,Sudeste,em_cadastramento,em_processo
3509809,municipio,Campos Novos Paulista,SP,Sudeste,em_analise,em_processo
3509908,municipio,Cananéia,SP,Sudeste,nao_iniciado,nao_iniciado
3509957,municipio,Canas,SP,Sudeste,nao_iniciado,nao_iniciado
3510005,municipio,Cândido Mota,SP,Sudeste,nao_iniciado,nao_iniciado
3510104,municipio,Cândido Rodrigues,SP,Sudeste,em_analise,em_processo
3510153,municipio,Canitar,SP,Sudeste,nao_iniciado,nao_iniciado
3510203,municipio,Capão Bonito,SP,Sudeste,nao_iniciado,nao_iniciado
3510302,municipio,Capela do Alto,SP,Sudeste,nao_iniciado,nao_iniciado
3510401,municipio,Capivari,SP,Sudeste,em_cadastramento,em_processo
3510500,municipio,Caraguatatuba,SP,Sudeste,em_analise,em_processo
3510609,municipio,Carapicuíba,SP,Sudeste,em_analise,em_processo
3510708,municipio,Cardoso,SP,Sudeste,nao_iniciado,nao_iniciado
3510807,municipio,Casa Branca,SP,Sudeste,em_analise,em_processo
3510906,municipio,Cássia dos Coqueiros,SP,Sudeste,em_analise,em_processo
3511003,municipio,Castilho,SP,Sudeste,em_cadastramento,em_processo
3511102,municipio,Catanduva,SP,Sudeste,em_cadastramento,em_processo
3511201,municipio,Catiguá,SP,Sudeste,nao_iniciado,nao_iniciado
3511300,municipio,Cedral,SP,Sudeste,em_cadastramento,em_processo
3511409,municipio,Cerqueira César,SP,Sudeste,nao_iniciado,nao_iniciado
3511508,municipio,Cerquilho,SP,Sudeste,nao_iniciado,nao_iniciado
3511607,municipio,Cesário Lange,SP,Sudeste,nao_iniciado,nao_iniciado
3511706,municipio,Charqueada,SP,Sudeste,em_analise,em_processo
3557204,municipio,Chavantes,SP,Sudeste,nao_iniciado,nao_iniciado
3511904,municipio,Clementina,SP,Sudeste,em_cadastramento,em_processo
3512001,municipio,Colina,SP,Sudeste,nao_iniciado,nao_iniciado
3512100,municipio,Colômbia,SP,Sudeste,em_cadastramento,em_processo
3512209,municipio,Conchal,SP,Sudeste,nao_iniciado,nao_iniciado
3512308,municipio,Conchas,SP,Sudeste,em_analise,em_processo
3512407,municipio,Cordeirópolis,SP,Sudeste,em_cadastramento,em_processo
3512506,municipio,Coroados,SP,Sudeste,nao_iniciado,nao_iniciado
3512605,municipio,Coronel Macedo,SP,Sudeste,nao_iniciado,nao_iniciado
3512704,municipio,Corumbataí,SP,Sudeste,nao_iniciado,nao_iniciado
3512803,municipio,Cosmópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3512902,municipio,Cosmorama,SP,Sudeste,nao_iniciado,nao_iniciado
3513009,municipio,Cotia,SP,Sudeste,em_analise,em_processo
3513108,municipio,Cravinhos,SP,Sudeste,em_cadastramento,em_processo
3513207,municipio,Cristais Paulista,SP,Sudeste,em_analise,em_processo
3513306,municipio,Cruzália,SP,Sudeste,nao_iniciado,nao_iniciado
3513405,municipio,Cruzeiro,SP,Sudeste,nao_iniciado,nao_iniciado
3513504,municipio,Cubatão,SP,Sudeste,em_analise,em_processo
3513603,municipio,Cunha,SP,Sudeste,em_analise,em_processo
3513702,municipio,Descalvado,SP,Sudeste,em_analise,em_processo
3513801,municipio,Diadema,SP,Sudeste,em_cadastramento,em_processo
3513850,municipio,Dirce Reis,SP,Sudeste,nao_iniciado,nao_iniciado
3513900,municipio,Divinolândia,SP,Sudeste,nao_iniciado,nao_iniciado
3514007,municipio,Dobrada,SP,Sudeste,em_analise,em_processo
3514106,municipio,Dois Córregos,SP,Sudeste,nao_iniciado,nao_iniciado
3514205,municipio,Dolcinópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3514304,municipio,Dourado,SP,Sudeste,em_cadastramento,em_processo
3514403,municipio,Dracena,SP,Sudeste,nao_iniciado,nao_iniciado
3514502,municipio,Duartina,SP,Sudeste,nao_iniciado,nao_iniciado
3514601,municipio,Dumont,SP,Sudeste,em_analise,em_processo
3514700,municipio,Echaporã,SP,Sudeste,em_analise,em_processo
3514809,municipio,Eldorado,SP,Sudeste,nao_iniciado,nao_iniciado
3514908,municipio,Elias Fausto,SP,Sudeste,em_analise,em_processo
3514924,municipio,Elisiário,SP,Sudeste,nao_iniciado,nao_iniciado
3514957,municipio,Embaúba,SP,Sudeste,nao_iniciado,nao_iniciado
3515004,municipio,Embu das Artes,SP,Sudeste,em_analise,em_processo
3515103,municipio,Embu-Guaçu,SP,Sudeste,em_analise,em_processo
3515129,municipio,Emilianópolis,SP,Sudeste,em_analise,em_processo
3515152,municipio,Engenheiro Coelho,SP,Sudeste,em_analise,em_processo
3515186,municipio,Espírito Santo do Pinhal,SP,Sudeste,nao_iniciado,nao_iniciado
3515194,municipio,Espírito Santo do Turvo,SP,Sudeste,nao_iniciado,nao_iniciado
3557303,municipio,Estiva Gerbi,SP,Sudeste,nao_iniciado,nao_iniciado
3515202,municipio,Estrela d'Oeste,SP,Sudeste,em_analise,em_processo
3515301,municipio,Estrela do Norte,SP,Sudeste,em_analise,em_processo
3515350,municipio,Euclides da Cunha Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3515400,municipio,Fartura,SP,Sudeste,em_analise,em_processo
3515509,municipio,Fernandópolis,SP,Sudeste,nao_iniciado,nao_iniciado
3515608,municipio,Fernando Prestes,SP,Sudeste,em_analise,em_processo
3515657,municipio,Fernão,SP,Sudeste,nao_iniciado,nao_iniciado
3515707,municipio,Ferraz de Vasconcelos,SP,Sudeste,nao_iniciado,nao_iniciado
3515806,municipio,Flora Rica,SP,Sudeste,nao_iniciado,nao_iniciado
3515905,municipio,Floreal,SP,Sudeste,em_analise,em_processo
3516002,municipio,Flórida Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3516101,municipio,Florínea,SP,Sudeste,nao_iniciado,nao_iniciado
3516200,municipio,Franca,SP,Sudeste,nao_iniciado,nao_iniciado
3516309,municipio,Francisco Morato,SP,Sudeste,em_analise,em_processo
3516408,municipio,Franco da Rocha,SP,Sudeste,em_cadastramento,em_processo
3516507,municipio,Gabriel Monteiro,SP,Sudeste,nao_iniciado,nao_iniciado
3516606,municipio,Gália,SP,Sudeste,nao_iniciado,nao_iniciado
3516705,municipio,Garça,SP,Sudeste,em_analise,em_processo
3516804,municipio,Gastão Vidigal,SP,Sudeste,nao_iniciado,nao_iniciado
3516853,municipio,Gavião Peixoto,SP,Sudeste,nao_iniciado,nao_iniciado
3516903,municipio,General Salgado,SP,Sudeste,em_cadastramento,em_processo
3517000,municipio,Getulina,SP,Sudeste,em_cadastramento,em_processo
3517109,municipio,Glicério,SP,Sudeste,nao_iniciado,nao_iniciado
3517208,municipio,Guaiçara,SP,Sudeste,nao_iniciado,nao_iniciado
3517307,municipio,Guaimbê,SP,Sudeste,nao_iniciado,nao_iniciado
3517406,municipio,Guaíra,SP,Sudeste,em_cadastramento,em_processo
3517505,municipio,Guapiaçu,SP,Sudeste,em_analise,em_processo
3517604,municipio,Guapiara,SP,Sudeste,em_analise,em_processo
3517703,municipio,Guará,SP,Sudeste,em_cadastramento,em_processo
3517802,municipio,Guaraçaí,SP,Sudeste,em_analise,em_processo
3517901,municipio,Guaraci,SP,Sudeste,em_analise,em_processo
3518008,municipio,Guarani d'Oeste,SP,Sudeste,nao_iniciado,nao_iniciado
3518107,municipio,Guarantã,SP,Sudeste,em_analise,em_processo
3518206,municipio,Guararapes,SP,Sudeste,em_analise,em_processo
3518305,municipio,Guararema,SP,Sudeste,nao_iniciado,nao_iniciado
3518404,municipio,Guaratinguetá,SP,Sudeste,nao_iniciado,nao_iniciado
3518503,municipio,Guareí,SP,Sudeste,em_cadastramento,em_processo
3518602,municipio,Guariba,SP,Sudeste,nao_iniciado,nao_iniciado
3518701,municipio,Guarujá,SP,Sudeste,em_analise,em_processo
3518800,municipio,Guarulhos,SP,Sudeste,em_analise,em_processo
3518859,municipio,Guatapará,SP,Sudeste,em_analise,em_processo
3518909,municipio,Guzolândia,SP,Sudeste,em_analise,em_processo
3519006,municipio,Herculândia,SP,Sudeste,nao_iniciado,nao_iniciado
3519055,municipio,Holambra,SP,Sudeste,em_analise,em_processo
3519071,municipio,Hortolândia,SP,Sudeste,em_cadastramento,em_processo
3519105,municipio,Iacanga,SP,Sudeste,em_analise,em_processo
3519204,municipio,Iacri,SP,Sudeste,nao_iniciado,nao_iniciado
3519253,municipio,Iaras,SP,Sudeste,nao_iniciado,nao_iniciado
3519303,municipio,Ibaté,SP,Sudeste,nao_iniciado,nao_iniciado
3519402,municipio,Ibirá,SP,Sudeste,nao_iniciado,nao_iniciado
3519501,municipio,Ibirarema,SP,Sudeste,em_cadastramento,em_processo
3519600,municipio,Ibitinga,SP,Sudeste,nao_iniciado,nao_iniciado
3519709,municipio,Ibiúna,SP,Sudeste,nao_iniciado,nao_iniciado
3519808,municipio,Icém,SP,Sudeste,nao_iniciado,nao_iniciado
3519907,municipio,Iepê,SP,Sudeste,em_analise,em_processo
3520004,municipio,Igaraçu do Tietê,SP,Sudeste,nao_iniciado,nao_iniciado
3520103,municipio,Igarapava,SP,Sudeste,nao_iniciado,nao_iniciado
3520202,municipio,Igaratá,SP,Sudeste,em_analise,em_processo
3520301,municipio,Iguape,SP,Sudeste,nao_iniciado,nao_iniciado
3520400,municipio,Ilhabela,SP,Sudeste,em_analise,em_processo
3520426,municipio,Ilha Comprida,SP,Sudeste,nao_iniciado,nao_iniciado
3520442,municipio,Ilha Solteira,SP,Sudeste,em_cadastramento,em_processo
3520509,municipio,Indaiatuba,SP,Sudeste,nao_iniciado,nao_iniciado
3520608,municipio,Indiana,SP,Sudeste,nao_iniciado,nao_iniciado
3520707,municipio,Indiaporã,SP,Sudeste,nao_iniciado,nao_iniciado
3520806,municipio,Inúbia Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3520905,municipio,Ipaussu,SP,Sudeste,nao_iniciado,nao_iniciado
3521002,municipio,Iperó,SP,Sudeste,nao_iniciado,nao_iniciado
3521101,municipio,Ipeúna,SP,Sudeste,em_cadastramento,em_processo
3521150,municipio,Ipiguá,SP,Sudeste,nao_iniciado,nao_iniciado
3521200,municipio,Iporanga,SP,Sudeste,nao_iniciado,nao_iniciado
3521309,municipio,Ipuã,SP,Sudeste,em_analise,em_processo
3521408,municipio,Iracemápolis,SP,Sudeste,em_analise,em_processo
3521507,municipio,Irapuã,SP,Sudeste,nao_iniciado,nao_iniciado
3521606,municipio,Irapuru,SP,Sudeste,nao_iniciado,nao_iniciado
3521705,municipio,Itaberá,SP,Sudeste,nao_iniciado,nao_iniciado
3521804,municipio,Itaí,SP,Sudeste,nao_iniciado,nao_iniciado
3521903,municipio,Itajobi,SP,Sudeste,nao_iniciado,nao_iniciado
3522000,municipio,Itaju,SP,Sudeste,nao_iniciado,nao_iniciado
3522109,municipio,Itanhaém,SP,Sudeste,em_analise,em_processo
3522158,municipio,Itaoca,SP,Sudeste,em_cadastramento,em_processo
3522208,municipio,Itapecerica da Serra,SP,Sudeste,nao_iniciado,nao_iniciado
3522307,municipio,Itapetininga,SP,Sudeste,nao_iniciado,nao_iniciado
3522406,municipio,Itapeva,SP,Sudeste,em_analise,em_processo
3522505,municipio,Itapevi,SP,Sudeste,nao_iniciado,nao_iniciado
3522604,municipio,Itapira,SP,Sudeste,em_analise,em_processo
3522653,municipio,Itapirapuã Paulista,SP,Sudeste,nao_iniciado,nao_iniciado
3522703,municipio,Itápolis,SP,Sudeste,nao_iniciado,nao_iniciado
3522802,municipio,Itaporanga,SP,Sudeste,em_analise,em_processo
3522901,municipio,Itapuí,SP,Sudeste,nao_iniciado,nao_iniciado
3523008,municipio,Itapura,SP,Sudeste,nao_iniciado,nao_iniciado
3523107,municipio,Itaquaquecetuba,SP,Sudeste,em_cadastramento,em_processo
3523206,municipio,Itararé,SP,Sudeste,nao_iniciado,nao_iniciado
3523305,municipio,Itariri,SP,Sudeste,nao_iniciado,nao_iniciado
3523404,municipio,Itatiba,SP,Sudeste,nao_iniciado,nao_iniciado
3523503,municipio,Itatinga,SP,Sudeste,nao_iniciado,nao_iniciado
3523602,municipio,Itirapina,SP,Sudeste,nao_iniciado,nao_iniciado
